sample_id,audio_path,reference,reference_normalized,prediction_raw,prediction_normalized,wer_raw,cer_raw,wer_normalized,cer_normalized,processing_time
2225,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41837\IISc_RESPIN_hi_D5_41837_249199_F_AGRI_419164_40890974.wav,मुझे जैतून का पौधा देखना है,मुझे जैतून का पौधा देखना है,मुझे जयातुन का पोदा देखना है,मुझे जयातुन का पोदा देखना है,33.33333333,18.51851852,33.33333333,18.51851852,0.114343643
2226,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41837\IISc_RESPIN_hi_D5_41837_249199_F_BANK_418723_40891737.wav,मेरे चाचा का लड़का स्टॉक ब्रोकरेज की पढ़ाई कर रहा है,मेरे चाचा का लड़का स्टॉक ब्रोकरेज की पढ़ाई कर रहा है,मेरे चाहचा का लड़का इसटोक बरोखरेच की पड़हाई कर रहा है,मेरे चाहचा का लड़का इसटोक बरोखरेच की पड़हाई कर रहा है,36.36363636,18,36.36363636,17.30769231,0.155283689
2227,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41837\IISc_RESPIN_hi_D5_41837_249199_F_BANK_419335_40892021.wav,कर चोरी करने वालों के खिलाफ सख्त कदम भी उठाये जाने लगे हैं,कर चोरी करने वालों के खिलाफ सख्त कदम भी उठाये जाने लगे हैं,कर चोरी करने भबालों के खिलाफ़ सकत कदम भी उठाए जाने लगे है,कर चोरी करने भबालों के खिलाफ़ सकत कदम भी उठाए जाने लगे है,38.46153846,13.79310345,38.46153846,13.79310345,0.164251804
2228,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41837\IISc_RESPIN_hi_D5_41837_249199_F_AGRI_420990_40892856.wav,मेरे राहुल भैया ने उत्पाद का प्रसंस्करण नया बिज़नेस शुरू किया है,मेरे राहुल भैया ने उत्पाद का प्रसंस्करण नया बिज़नेस शुरू किया है,मेरे राहोल बाया ने उतपाथ का पर साँँस करण नया बिसने शुरु किया है,मेरे राहोल बाया ने उतपाथ का पर साँँस करण नया बिसने शुरु किया है,66.66666667,22.22222222,66.66666667,23.4375,0.176440954
2229,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41837\IISc_RESPIN_hi_D5_41837_249199_F_BANK_420780_40892865.wav,निवल मूल्य देनदारियों को घटाता है,निवल मूल्य देनदारियों को घटाता है,नीवल मूलया देन दारियों को गटाता है,नीवल मूलया देन दारियों को गटाता है,83.33333333,15.15151515,83.33333333,15.15151515,0.128677607
2230,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41842\IISc_RESPIN_hi_D5_41842_249151_M_BANK_417974_40850351.wav,क्रेडिट एवं डेबिट कार्ड में क्या अंतर है ?,क्रेडिट एवं डेबिट कार्ड में क्या अंतर है ?,करयालिट ए उड़े बिट कहड़ में क्या अन्तर है,करयालिट ए उड़े बिट कहड़ में क्या अन्तर है,77.77777778,40.47619048,77.77777778,40.47619048,0.132815361
2231,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41842\IISc_RESPIN_hi_D5_41842_249151_M_BANK_417904_40866447.wav,मैं अपना यु.पी.आई नम्बर भूल चुका हूँ मैं इसको दूसरी बार कैसे बना सकता हूँ ?,मैं अपना यु.पी.आई नम्बर भूल चुका हूँ मैं इसको दूसरी बार कैसे बना सकता हूँ ?,मैं अपना युपी आई नम्बर बूल चुका हूँ मैं स्को दूसरी बार कै से बना सकता हूँ,मैं अपना युपी आई नम्बर बूल चुका हूँ मैं स्को दूसरी बार कै से बना सकता हूँ,43.75,10.66666667,43.75,10.66666667,0.178247929
2232,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41842\IISc_RESPIN_hi_D5_41842_249151_M_BANK_418079_40875723.wav,एक दिन में कितने बार अपने अकाउंट से पैसे निकाल सकता हूँ ?,एक दिन में कितने बार अपने अकाउंट से पैसे निकाल सकता हूँ ?,एक दिन मैं कितने बार अपने अका औन से पहसे निका सकता हूँ,एक दिन मैं कितने बार अपने अका औन से पहसे निका सकता हूँ,46.15384615,14.03508772,46.15384615,14.03508772,0.134845018
2233,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41842\IISc_RESPIN_hi_D5_41842_249151_M_AGRI_417558_40875958.wav,एक नाली जमीन में गेहूँ का कितना उत्पादन हो सकता है ?,एक नाली जमीन में गेहूँ का कितना उत्पादन हो सकता है ?,एक नाली जमीन में गिहू खा कितना उतपादन हो सकता है,एक नाली जमीन में गिहू खा कितना उतपादन हो सकता है,33.33333333,11.53846154,33.33333333,11.53846154,0.137947321
2234,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41842\IISc_RESPIN_hi_D5_41842_249151_M_BANK_418189_40876253.wav,ऑनलाइन खाता कैसे खोलें ?,ऑनलाइन खाता कैसे खोलें ?,औनना इन खाहता कैसे खोले,औनना इन खाहता कैसे खोले,100,29.16666667,100,29.16666667,0.108871222
2235,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41842\IISc_RESPIN_hi_D5_41842_249151_M_AGRI_417457_40876261.wav,कोल्ड स्टोर में कौन कौन से उत्पाद रखे जा सकते हैं ?,कोल्ड स्टोर में कौन कौन से उत्पाद रखे जा सकते हैं ?,खोड़ इस्टोर में कोनकोन से उत पाग चकके जा सकते है,खोड़ इस्टोर में कोनकोन से उत पाग चकके जा सकते है,75,31.37254902,75,31.37254902,0.160438538
2236,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41842\IISc_RESPIN_hi_D5_41842_249151_M_AGRI_417335_40876286.wav,जैविक खाद अच्छी रहेगी या रासायनिक ?,जैविक खाद अच्छी रहेगी या रासायनिक ?,जहवे खा रचछी रहे गी या रसाएँनिक,जहवे खा रचछी रहे गी या रसाएँनिक,100,34.28571429,100,34.28571429,0.116985559
2237,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41842\IISc_RESPIN_hi_D5_41842_249151_M_AGRI_417542_40880412.wav,कीटों से होने वाले संक्रमण के क्या क्या लक्षण होते हैं ?,कीटों से होने वाले संक्रमण के क्या क्या लक्षण होते हैं ?,कीटों से होने वाले संकरमड़ कयह क्या क्या लगथड़ होते है,कीटों से होने वाले संकरमड़ कयह क्या क्या लगथड़ होते है,41.66666667,19.64285714,41.66666667,21.42857143,0.141873121
2238,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41842\IISc_RESPIN_hi_D5_41842_249151_M_BANK_418158_40880417.wav,पिछले माह कुछ पैसा काटा है वो किस चीज़ के लिए कटा है ?,पिछले माह कुछ पैसा काटा है वो किस चीज़ के लिए कटा है ?,पिछले माम कुछ पहशा कहटा है वो कि सीज़ के लियएे कटा है,पिछले माम कुछ पहशा कहटा है वो कि सीज़ के लियएे कटा है,50,18.86792453,50,18.51851852,0.160907507
2239,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41842\IISc_RESPIN_hi_D5_41842_249151_M_BANK_421062_40880660.wav,"प्रत्येक चेक में बैंक की रूटिंग संख्या , खाता संख्या और चेक संख्या भी शामिल होगी","प्रत्येक चेक में बैंक की रूटिंग संख्या , खाता संख्या और चेक संख्या भी शामिल होगी",परतेक चक में बैगकि रूटीँ संक्या खाहता संक्या और चक संक्या भी सामी लोगी,परतेक चक में बैगकि रूटीँ संक्या खाहता संक्या और चक संक्या भी सामी लोगी,81.25,27.5,81.25,27.5,0.22145009
2240,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41842\IISc_RESPIN_hi_D5_41842_249151_M_AGRI_419895_40887087.wav,कृषि पशु कल्याण में जानवरों की शारीरिक और मानसिक स्थिति में फिटनेस बताया गया है,कृषि पशु कल्याण में जानवरों की शारीरिक और मानसिक स्थिति में फिटनेस बताया गया है,फिरसी पसु कललियान में जानवरों की सारी रिक और मान चिक इस्तेती में फिटनस बताया गया है,फिरसी पसु कललियान में जानवरों की सारी रिक और मान चिक इस्तेती में फिटनस बताया गया है,60,22.78481013,60,22.78481013,0.243062496
2241,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41842\IISc_RESPIN_hi_D5_41842_249151_M_AGRI_419899_40887113.wav,सिंघाड़े की खेती पानी के अंदर की जाती है मुझे सिंघाड़े बहुत पसंद है,सिंघाड़े की खेती पानी के अंदर की जाती है मुझे सिंघाड़े बहुत पसंद है,सिंगाड़े के खेती पानी के अन्डर की जाहती है मुझे सिंगाड़े बहुत पसम में,सिंगाड़े के खेती पानी के अन्डर की जाहती है मुझे सिंगाड़े बहुत पसम में,50,18.46153846,50,17.91044776,0.172199726
2242,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41845\IISc_RESPIN_hi_D5_41845_249001_F_BANK_417993_40792250.wav,ऑनलाइन पानी का कनेक्शन लिया जा सकता है क्या ?,ऑनलाइन पानी का कनेक्शन लिया जा सकता है क्या ?,आन लान पानी कहा कनकशन लियाँ जा सकता हैँ क्या,आन लान पानी कहा कनकशन लियाँ जा सकता हैँ क्या,70,22.22222222,70,22.22222222,0.136117697
2243,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41845\IISc_RESPIN_hi_D5_41845_249001_F_BANK_418213_40799929.wav,यदि बीच में मैं बीमा योजना को बंद करना चाहूँ तो कोई नुकसान तो नहीं होगा ?,यदि बीच में मैं बीमा योजना को बंद करना चाहूँ तो कोई नुकसान तो नहीं होगा ?,यहदी बीच में मैं बिमा यो जना को बंद करनाचा हो तो को इनुक सातो नहीं होगा,यहदी बीच में मैं बिमा यो जना को बंद करनाचा हो तो को इनुक सातो नहीं होगा,58.82352941,20.54794521,58.82352941,20.54794521,0.18949914
2244,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41845\IISc_RESPIN_hi_D5_41845_249001_F_AGRI_417303_40807001.wav,क्या फसलों की ऑनलाइन बिक्री की जा सकती है यदि हाँ तो इसका कोई ऐप या ऑनलाइन गाइडलाइन है ?,क्या फसलों की ऑनलाइन बिक्री की जा सकती है यदि हाँ तो इसका कोई ऐप या ऑनलाइन गाइडलाइन है ?,क्या फसलों की आन लाईन बीिछरी की जा सकती है यभी हाँतो इसका कोई एपियाँ आन लाईन गाए लाईन है,क्या फसलों की आन लाईन बीिछरी की जा सकती है यभी हाँतो इसका कोई एपियाँ आन लाईन गाए लाईन है,60,22.72727273,60,22.72727273,0.252144337
2245,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41845\IISc_RESPIN_hi_D5_41845_249001_F_BANK_418086_40807007.wav,ऑनलाइन खाता खोलने की क्या प्रक्रिया है ?,ऑनलाइन खाता खोलने की क्या प्रक्रिया है ?,आलइन खाहता खूलने की क्या परकरिया है,आलइन खाहता खूलने की क्या परकरिया है,62.5,22.5,62.5,22.5,0.123089552
2246,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41845\IISc_RESPIN_hi_D5_41845_249001_F_BANK_418994_40819089.wav,"एनी अदर यू.पी.आई सर्विस की मदद से , खाते से आसानी से पैसे भेज सकते हैं","एनी अदर यू.पी.आई सर्विस की मदद से , खाते से आसानी से पैसे भेज सकते हैं",ैनी अदर जूपियाई सर्वीस की मदर से खाहते से आसानी से पैसे बैज़ सकते है,ैनी अदर जूपियाई सर्वीस की मदर से खाहते से आसानी से पैसे बैज़ सकते है,50,21.42857143,50,21.42857143,0.189160824
2247,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41845\IISc_RESPIN_hi_D5_41845_249001_F_AGRI_421344_40824502.wav,मुँह से दुर्गंध मिटाने के लिए हरी इलायची चबाना लाभप्रद है,मुँह से दुर्गंध मिटाने के लिए हरी इलायची चबाना लाभप्रद है,महोँ से दुरड़गंद मिटाने के लियएे हरी इलाई ची चबाना लाब परहद है,महोँ से दुरड़गंद मिटाने के लियएे हरी इलाई ची चबाना लाब परहद है,63.63636364,22.80701754,63.63636364,24.56140351,0.18611908
2248,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41845\IISc_RESPIN_hi_D5_41845_249001_F_BANK_421087_40826453.wav,कोमोडिटी मनी का मूल्य किस आधार पर तय किया जाता है ?,कोमोडिटी मनी का मूल्य किस आधार पर तय किया जाता है ?,कमोड़टी मनी का मुलियाँ कीस आदार पर तह किया जाता है,कमोड़टी मनी का मुलियाँ कीस आदार पर तह किया जाता है,50,23.52941176,50,21.56862745,0.165931225
2249,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41845\IISc_RESPIN_hi_D5_41845_249001_F_BANK_420308_40834334.wav,एक स्वस्थ शरीर इंसान की सबसे बड़ी संपत्ति होती है,एक स्वस्थ शरीर इंसान की सबसे बड़ी संपत्ति होती है,एक सवस्त शरीर इनसान की सबसे बड़ी सम्पती होती है,एक सवस्त शरीर इनसान की सबसे बड़ी सम्पती होती है,30,16.66666667,30,16.32653061,0.161243439
2250,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41845\IISc_RESPIN_hi_D5_41845_249001_F_BANK_420842_40834338.wav,आप अपने ख़रीदे हुए स्टॉक को लम्बे समय तक होल्ड करके रखना चाहिए,आप अपने ख़रीदे हुए स्टॉक को लम्बे समय तक होल्ड करके रखना चाहिए,आप अपने खरीधे होए सटोक को लम्बे समय तक खोल करके रकना चाही है,आप अपने खरीधे होए सटोक को लम्बे समय तक खोल करके रकना चाही है,53.84615385,21.31147541,53.84615385,20.96774194,0.289464235
2251,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41855\IISc_RESPIN_hi_D5_41855_249175_M_BANK_417993_40737543.wav,ऑनलाइन पानी का कनेक्शन लिया जा सकता है क्या ?,ऑनलाइन पानी का कनेक्शन लिया जा सकता है क्या ?,औलान पानी कहा कनेकछन लियाँ जा सकता हैँ क्या,औलान पानी कहा कनेकछन लियाँ जा सकता हैँ क्या,60,22.22222222,60,22.22222222,0.199495077
2252,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41855\IISc_RESPIN_hi_D5_41855_249175_M_AGRI_417553_40750508.wav,पहाड़ी क्षेत्रों में कौन सा ट्रैक्टर सबसे उपयुक्त है ?,पहाड़ी क्षेत्रों में कौन सा ट्रैक्टर सबसे उपयुक्त है ?,पाहड़ी छेतरों में कोन सर टखटर सबसे उप्ुखत है,पाहड़ी छेतरों में कोन सर टखटर सबसे उप्ुखत है,70,33.96226415,70,33.33333333,0.139146805
2253,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41855\IISc_RESPIN_hi_D5_41855_249175_M_AGRI_417467_40750522.wav,उन्नत बीज किस कंपनी के अच्छे मूल्यों पर मिलेगें ?,उन्नत बीज किस कंपनी के अच्छे मूल्यों पर मिलेगें ?,उन्नहत बीछ किसकम्पनी के अ्छे मुलियों पर मिलेगे,उन्नहत बीछ किसकम्पनी के अ्छे मुलियों पर मिलेगे,80,22.44897959,80,22.44897959,0.140986443
2254,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41855\IISc_RESPIN_hi_D5_41855_249175_M_BANK_417835_40797921.wav,क्या एक ही यु.पी.आई नम्बर अलग अलग खाते में प्रयोग किया जा सकता है ?,क्या एक ही यु.पी.आई नम्बर अलग अलग खाते में प्रयोग किया जा सकता है ?,क्या एक कि य प्याई नम्बर अलेगला खाहते में पड़ियों क्या जा सकता है,क्या एक कि य प्याई नम्बर अलेगला खाहते में पड़ियों क्या जा सकता है,60,26.86567164,60,28.35820896,0.16519022
2255,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41855\IISc_RESPIN_hi_D5_41855_249175_M_BANK_418125_40797928.wav,बीमा कौन कौनसे होते हैं ?,बीमा कौन कौनसे होते हैं ?,बीमा कोनकोन से होते है,बीमा कोनकोन से होते है,66.66666667,28,66.66666667,28,0.117767334
2256,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41855\IISc_RESPIN_hi_D5_41855_249175_M_AGRI_417670_40797941.wav,संतरे की फसल के लिए उपयुक्त जलवायु क्या है ?,संतरे की फसल के लिए उपयुक्त जलवायु क्या है ?,संतरे की फसल के लिएे उप्ुकत जल्वायई क्या है,संतरे की फसल के लिएे उप्ुकत जल्वायई क्या है,40,15.90909091,40,15.90909091,0.133900404
2257,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41855\IISc_RESPIN_hi_D5_41855_249175_M_BANK_417912_40797942.wav,मेरे बचत खाते में जमा धनराशि का मासिक ब्याज विवरण बताना ?,मेरे बचत खाते में जमा धनराशि का मासिक ब्याज विवरण बताना ?,मेरे बच्छत खहते में जमा धंडासी का मासिक ब्याज़ भिभरण बता ना,मेरे बच्छत खहते में जमा धंडासी का मासिक ब्याज़ भिभरण बता ना,58.33333333,22.80701754,58.33333333,22.80701754,1.188652277
2258,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41855\IISc_RESPIN_hi_D5_41855_249175_M_AGRI_419214_40802305.wav,मैं क्रस्टेशियंस के विभिन्न प्रकारों के बारे में भली भांति परिचित हूं,मैं क्रस्टेशियंस के विभिन्न प्रकारों के बारे में भली भांति परिचित हूं,मैं कस्ते सियंसके बिबिन परकारों के बारे में बहली बाँती परीची थूँ,मैं कस्ते सियंसके बिबिन परकारों के बारे में बहली बाँती परीची थूँ,66.66666667,30.43478261,66.66666667,30.43478261,0.235681295
2259,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41855\IISc_RESPIN_hi_D5_41855_249175_M_BANK_421295_40802310.wav,एक पट्टा समझौता दो पक्षों के बीच पट्टेदार और पट्टेदार के बीच एक अनुबंध है,एक पट्टा समझौता दो पक्षों के बीच पट्टेदार और पट्टेदार के बीच एक अनुबंध है,एक पटटा समजों ता दो पकचों के बीच पट्टे दार और प्टे दार के बीच एक अनुबंद है,एक पटटा समजों ता दो पकचों के बीच पट्टे दार और प्टे दार के बीच एक अनुबंद है,60,15.06849315,60,15.06849315,0.250837326
2260,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41855\IISc_RESPIN_hi_D5_41855_249175_M_BANK_421496_40844447.wav,"टंकण , हमारे पास सिक्कों के रूप में तांबे के सिक्के और अन्य गैर कीमती धातुएं हैं","टंकण , हमारे पास सिक्कों के रूप में तांबे के सिक्के और अन्य गैर कीमती धातुएं हैं",टंकण हमारे पास सि्ो के रुप मे ताम्बे के सिके और अनने गाएर किमती दातुहें है,टंकण हमारे पास सि्ो के रुप मे ताम्बे के सिके और अनने गाएर किमती दातुहें है,64.70588235,25,64.70588235,25,0.217094183
2261,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41855\IISc_RESPIN_hi_D5_41855_249175_M_AGRI_420260_40845593.wav,"फसल कटाई के बाद , शीतलन , सफाई , छँटाई और पैकिंग किया जाता है","फसल कटाई के बाद , शीतलन , सफाई , छँटाई और पैकिंग किया जाता है",फशल कटाई के बात सीथलन सफाई छटाई और पेकिन किया जाता है,फशल कटाई के बात सीथलन सफाई छटाई और पेकिन किया जाता है,53.33333333,22.95081967,53.33333333,22.95081967,0.211596012
2262,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41855\IISc_RESPIN_hi_D5_41855_249175_M_AGRI_421022_40846846.wav,ग्राहकों के लिये सेवाएं और व्यापार के भागीदारों के साथ सहयोग ई कॉमर्स में आता है,ग्राहकों के लिये सेवाएं और व्यापार के भागीदारों के साथ सहयोग ई कॉमर्स में आता है,गराको के लिएे सेवाए और ब्या पार के भागिदारों के साथ सोयोग हइ कोमरच मे आता है,गराको के लिएे सेवाए और ब्या पार के भागिदारों के साथ सोयोग हइ कोमरच मे आता है,62.5,18.75,62.5,18.75,0.176157236
2263,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41855\IISc_RESPIN_hi_D5_41855_249175_M_AGRI_420575_40846855.wav,कार्यकर्ता मधुमक्खी का काम अपने पैरों से पराग इकट्ठा करना होता है समझे राजू,कार्यकर्ता मधुमक्खी का काम अपने पैरों से पराग इकट्ठा करना होता है समझे राजू,कार करता मदुमकी का काम अपने पेरों से पराग इखटा करना होता है समज़े राजू,कार करता मदुमकी का काम अपने पेरों से पराग इखटा करना होता है समज़े राजू,42.85714286,14.66666667,42.85714286,16,0.181567907
2264,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41855\IISc_RESPIN_hi_D5_41855_249175_M_BANK_421309_40846893.wav,"बैंक अंकाउट होने डेबिट , क्रेडिट और अन्य सुविधा हमें मिलती है","बैंक अंकाउट होने डेबिट , क्रेडिट और अन्य सुविधा हमें मिलती है",बंक अकाऔनट होने देभिट करेड़ीट और अ्ने सुबीदा हमे मिलती है,बंक अकाऔनट होने देभिट करेड़ीट और अ्ने सुबीदा हमे मिलती है,66.66666667,29.50819672,66.66666667,29.50819672,0.172053576
2265,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41855\IISc_RESPIN_hi_D5_41855_249175_M_BANK_420604_40849089.wav,धोखाधड़ी नागरिक कानून या आपराधिक कानून का उल्लंघन करती है,धोखाधड़ी नागरिक कानून या आपराधिक कानून का उल्लंघन करती है,दोखा दड़ी नागरि कानुनया अपादि कानुन का उलंगन करती है,दोखा दड़ी नागरि कानुनया अपादि कानुन का उलंगन करती है,70,25,70,24.56140351,0.13690114
2266,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41855\IISc_RESPIN_hi_D5_41855_249175_M_BANK_419131_40849105.wav,बैंक के माध्यम से राम अपने खाते का विवरण कैसे देखेगा ?,बैंक के माध्यम से राम अपने खाते का विवरण कैसे देखेगा ?,बहंके माटिम से राम अपने खाहते का बुबण कैसे दिखेगा,बहंके माटिम से राम अपने खाहते का बुबण कैसे दिखेगा,58.33333333,25.92592593,58.33333333,25.92592593,0.132117748
2267,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41860\IISc_RESPIN_hi_D5_41860_249123_F_BANK_418010_40736107.wav,मनीग्राम क्या है यह कैसे काम करता है ?,मनीग्राम क्या है यह कैसे काम करता है ?,मनीक राम क्या है यह कैसे काम करता है,मनीक राम क्या है यह कैसे काम करता है,33.33333333,10.52631579,33.33333333,10.52631579,0.118752241
2268,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41860\IISc_RESPIN_hi_D5_41860_249123_F_BANK_417834_40736122.wav,यु.पी.आई नंबर से कितने रुपये अधिकतम हम ट्रांसफर कर सकते हैं ?,यु.पी.आई नंबर से कितने रुपये अधिकतम हम ट्रांसफर कर सकते हैं ?,यो पी आई नम्बर से कितने रुपह अदिखतम हम ठाँस्पर कर सकते है,यो पी आई नम्बर से कितने रुपह अदिखतम हम ठाँस्पर कर सकते है,75,29.50819672,75,29.50819672,0.172520876
2269,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41860\IISc_RESPIN_hi_D5_41860_249123_F_AGRI_417320_40736133.wav,नकदी फसलों के लिए कैसे मिट्टी तैयार की जाती है ?,नकदी फसलों के लिए कैसे मिट्टी तैयार की जाती है ?,नकदी फसलो के लिये कैसे मेटी तयार कखी जाती है,नकदी फसलो के लिये कैसे मेटी तयार कखी जाती है,54.54545455,20.83333333,54.54545455,20.83333333,0.140711784
2270,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41860\IISc_RESPIN_hi_D5_41860_249123_F_AGRI_417242_40736987.wav,सेब की पेड़ से ज़्यादा सेब लेने के लिए हमें किन किन बातों का ध्यान रखना चाहिए ?,सेब की पेड़ से ज़्यादा सेब लेने के लिए हमें किन किन बातों का ध्यान रखना चाहिए ?,शेपकी पेड़ से ज़्यादा से बलेने केलिहमे खिनकिन बातों खादिया रकना चाही है,शेपकी पेड़ से ज़्यादा से बलेने केलिहमे खिनकिन बातों खादिया रकना चाही है,77.77777778,27.27272727,77.77777778,26.58227848,0.170543194
2271,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41860\IISc_RESPIN_hi_D5_41860_249123_F_BANK_418079_40742629.wav,एक दिन में कितने बार अपने अकाउंट से पैसे निकाल सकता हूँ ?,एक दिन में कितने बार अपने अकाउंट से पैसे निकाल सकता हूँ ?,एक दिन मैं कितने बार अपने अका औसे पहसे नी कहाल सकता हूँ,एक दिन मैं कितने बार अपने अका औसे पहसे नी कहाल सकता हूँ,53.84615385,19.29824561,53.84615385,19.29824561,0.220117569
2272,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41860\IISc_RESPIN_hi_D5_41860_249123_F_AGRI_417558_40753176.wav,एक नाली जमीन में गेहूँ का कितना उत्पादन हो सकता है ?,एक नाली जमीन में गेहूँ का कितना उत्पादन हो सकता है ?,एक नाली जमीन में गिहो का कितना और पादन हो सकता है,एक नाली जमीन में गिहो का कितना और पादन हो सकता है,33.33333333,15.38461538,33.33333333,15.38461538,0.148824215
2273,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41860\IISc_RESPIN_hi_D5_41860_249123_F_AGRI_417457_40753214.wav,कोल्ड स्टोर में कौन कौन से उत्पाद रखे जा सकते हैं ?,कोल्ड स्टोर में कौन कौन से उत्पाद रखे जा सकते हैं ?,खोड़ स्तोर में कोनकोन से उसत पाध रखे जा सकते है,खोड़ स्तोर में कोनकोन से उसत पाध रखे जा सकते है,66.66666667,27.45098039,66.66666667,27.45098039,0.133119345
2274,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41860\IISc_RESPIN_hi_D5_41860_249123_F_AGRI_417477_40753221.wav,रबीऔर खरीफ की फसल में क्या अंतर है ?,रबीऔर खरीफ की फसल में क्या अंतर है ?,रभी और खरीर की पशलमें क्ा अन्तर है,रभी और खरीर की पशलमें क्ा अन्तर है,88.88888889,30.55555556,88.88888889,30.55555556,0.110441446
2275,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41860\IISc_RESPIN_hi_D5_41860_249123_F_BANK_418158_40753285.wav,पिछले माह कुछ पैसा काटा है वो किस चीज़ के लिए कटा है ?,पिछले माह कुछ पैसा काटा है वो किस चीज़ के लिए कटा है ?,पिछले माकुछ प्याशा कहटा है वो कि थीछके लिये कहटा है,पिछले माकुछ प्याशा कहटा है वो कि थीछके लिये कहटा है,71.42857143,30.18867925,71.42857143,31.48148148,0.163591385
2276,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41860\IISc_RESPIN_hi_D5_41860_249123_F_BANK_421309_40753479.wav,"बैंक अंकाउट होने डेबिट , क्रेडिट और अन्य सुविधा हमें मिलती है","बैंक अंकाउट होने डेबिट , क्रेडिट और अन्य सुविधा हमें मिलती है",भहंकका उन ठोने डबीट करेडट और अननिया सुभदा हमय मिलती है,भहंकका उन ठोने डबीट करेडट और अननिया सुभदा हमय मिलती है,75,36.06557377,75,36.06557377,0.151717424
2277,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41860\IISc_RESPIN_hi_D5_41860_249123_F_BANK_419802_40754065.wav,ये सरकार की जिम्मेदारी है की हर नागरिक ख़ुशी से अपना जीवन यापन करे,ये सरकार की जिम्मेदारी है की हर नागरिक ख़ुशी से अपना जीवन यापन करे,खिशर कार की समेदारी हैँ कि हरनाकि खुछी शे अपना जिबानी आपन करे,खिशर कार की समेदारी हैँ कि हरनाकि खुछी शे अपना जिबानी आपन करे,78.57142857,36.92307692,78.57142857,36.36363636,0.126150131
2278,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41860\IISc_RESPIN_hi_D5_41860_249123_F_AGRI_419125_40754167.wav,मसूर की दाल का अधिकांश भाग भारत तथा कैनेडा से आता है,मसूर की दाल का अधिकांश भाग भारत तथा कैनेडा से आता है,मछूर की दाल का अदि काहँस ाग भारत अथा कनेड़ा से आता है,मछूर की दाल का अदि काहँस ाग भारत अथा कनेड़ा से आता है,50,19.23076923,50,19.23076923,0.127027273
